speaker,label,prev,post,dur,f1_50,f2_50,f3_50,f1_25,f2_25,f3_25,f1_75,f2_75,f3_75
s14,ey,f,s,0.2088125,509.9773759,2061.960194,2724.726838,587.0444304,1934.036351,2677.955071,427.4382166,2179.548137,2854.779805
s15,iy,p,#,0.05875,360.2365974,2266.774853,2697.915757,,,,,,
s08,uw,hh,z,0.1005,376.7292115,2112.698465,2243.310899,366.8155395,1579.041617,2342.949581,377.4543894,2067.816958,2817.756826
s04,ao,t,k,0.102,811.4427085,1212.935883,2460.909972,831.3298414,1282.745591,2520.937728,549.7248047,1105.298168,2335.291197
s04,ah,b,#,0.08575,720.5961886,1701.635583,2940.817106,707.4973171,1696.593368,2935.840471,718.0865683,1656.489144,2974.424316
s06,uh,v,v,0.05475,426.4356377,1055.023986,2766.398271,,,,,,
s08,uw,d,#,0.072125,417.1269579,2175.137063,2767.52613,400.0863844,2161.436388,2814.205223,416.5599635,2173.656125,2721.506271
s14,ih,z,z,0.04,346.2300715,1896.580359,2817.991688,,,,,,
s14,ih,k,d,0.09825,433.5807457,2100.338514,2887.831732,403.6746005,2307.151752,2972.420693,432.6722954,2077.893517,2924.016
s14,ih,s,t,0.041875,380.594944,1750.322274,2913.696082,,,,,,
s03,iy,b,#,0.103,252.5856409,2080.078786,2827.410313,260.4845021,2055.44358,2585.394624,241.2716759,2195.581408,2908.89915
s03,ae,hh,v,0.053625,530.1415113,1585.648097,2854.117927,,,,,,
s14,eh,z,z,0.06175,557.4444854,1845.881712,2904.041326,,,,,,
s03,ae,b,k,0.264,742.7235685,1533.2593,2677.461585,787.4555598,1572.692275,2828.221465,695.7764974,1556.08169,2742.426899
s15,ih,sh,#,0.04225,2265.657738,2418.805891,3877.909642,,,,,,
s08,ao,th,#,0.17,790.3663752,1546.306771,2999.985473,821.1964841,1453.982795,2884.237557,693.5682232,1704.887468,2458.302935
s08,iy,b,#,0.1625625,406.6702661,1791.544295,2637.952804,403.4236326,2302.614334,2514.02255,412.4343505,1888.568162,2694.459701
s15,ih,b,g,0.0798125,438.1567236,1922.725786,2386.048327,,,,,,
s14,ih,z,z,0.22,467.1661529,2129.585154,2985.742467,451.9908209,2257.855018,3025.289489,463.1171751,2028.437335,2920.513989
s14,ih,g,t,0.0765,416.1047545,2269.720121,2887.737192,,,,,,
s03,ae,hh,v,0.11,618.2698408,1568.304051,2574.283055,554.819294,1619.901479,2589.485119,631.071721,1528.848619,2454.51325
s04,iy,b,#,0.078,364.1557064,2129.462671,2527.749273,,,,,,
s14,ae,hh,v,0.0683125,757.434341,1585.763607,2507.990795,,,,,,
s08,ah,s,#,0.0198125,443.560565,1497.222883,2914.146119,443.560565,1497.222883,2914.146119,443.560565,1497.222883,2914.146119
s08,ow,s,#,0.182625,723.2050422,1442.898749,3132.689117,749.5704839,1626.459675,3157.475877,596.7693517,1190.668754,2774.005875
s01,ey,g,#,0.168125,521.5297616,2639.824746,3210.84893,546.0607505,2554.148236,3222.441765,526.4995605,2526.254726,3221.276018
s14,ow,b,th,0.0991875,579.9918964,1323.37614,2700.81757,584.0863884,1385.894758,2655.084312,502.2283139,1292.403887,2756.897002
s03,ih,f,f,0.090875,376.3760584,1889.748064,2768.495121,377.3349811,1888.389887,2733.716657,377.3690973,1912.59242,2952.961151
s14,ah,b,t,0.1008125,550.7294138,1709.044812,2868.239709,526.1819787,1568.065211,2825.53611,525.0484764,1834.592187,2958.266844
s15,ao,d,s,0.220125,717.7253615,1084.513762,2429.903816,657.9343597,1126.469975,2360.55191,794.9221589,1159.328606,2489.778335
s04,ao,f,f,0.087,714.322274,1308.850285,2760.871096,725.1103656,1438.641325,2858.924681,713.691032,1195.062827,2850.765173
s14,eh,hh,d,0.0303125,444.8280708,2088.564044,2866.595658,,,,,,
s08,iy,sh,#,0.0878125,393.3209447,2407.604799,2898.051381,370.8995004,2394.086361,2930.732261,392.3364531,2387.056772,2799.498877
s08,uh,g,d,0.1500625,619.6802978,1911.535312,2825.310126,598.8156466,1976.544035,2757.985015,576.320176,1970.604072,2908.104486
s03,ih,hh,z,0.1633125,387.1009788,1571.570183,2871.306498,393.5459247,1636.18609,2646.706007,371.5307336,1521.020045,2985.163108
s03,ae,hh,z,0.14,749.3905505,1696.891923,2629.169361,785.0535252,1795.789079,2531.234306,535.2514753,1653.96256,2307.568879
s04,ah,v,v,0.131,729.3399911,1515.714147,2872.796784,724.8385695,1550.853588,2881.261389,692.2890313,1483.330544,2910.125365
s15,ae,hh,v,0.2665,802.2912491,1523.719685,2328.852881,821.734263,1640.830937,2327.063774,691.5924741,1408.741876,2335.698201
s03,ah,v,v,0.1075,482.6083057,1208.520148,2763.506542,455.339505,1264.655862,2782.284916,485.5752428,1134.405053,2676.096209
s04,iy,hh,z,0.094,454.71276,2422.941529,2877.357449,431.6061181,2482.785194,2881.704892,403.2206086,2175.794584,2815.61689
s15,ah,v,v,0.0460625,612.0624234,1383.941107,2415.490541,,,,,,
s14,iy,b,#,0.0673125,324.008087,2440.349566,2598.946326,,,,,,
s14,eh,v,v,0.086875,539.4530403,1656.958223,2517.755032,551.5158675,1712.28749,2535.908879,524.7905069,1603.816408,2517.778718
s01,uw,t,#,0.3658125,554.80268,1539.138579,2727.122806,581.1932804,2026.572141,2884.301351,504.445853,1218.876949,2733.093069
s03,ih,z,z,0.154,410.824019,1605.018405,2580.893055,409.6119309,1596.297213,2421.671034,395.5395398,1577.144874,2628.424903
s14,ah,p,p,0.105125,701.4880289,1367.49236,2566.226025,663.1099279,1472.515288,2562.979045,686.2457633,1319.477145,2733.875929
s06,ah,v,v,0.060875,458.6967496,1173.974593,2318.582324,,,,,,
s04,iy,hh,#,0.048,394.331836,2552.867984,3020.796315,,,,,,
s14,ih,hh,z,0.05,475.244124,1916.253639,2863.984184,,,,,,
s08,ih,sh,#,0.06,447.3424865,2161.912193,2946.175077,,,,,,
s15,iy,t,#,0.068,292.6830348,2478.029056,2944.150855,,,,,,
s03,aw,hh,#,0.403,654.3063041,945.7047054,2347.157078,733.3517934,1354.610017,2328.328545,553.3813284,816.4866875,2703.650361
s08,ih,s,t,0.0465625,567.1474219,1898.201759,2977.712138,,,,,,
s14,eh,s,d,0.12675,630.7169519,1886.755912,2892.656519,605.8257204,1920.875956,2919.0385,598.8358538,1878.274323,2854.324639
s14,ih,s,k,0.1530625,570.4187612,1773.128795,2809.649709,499.9751799,1846.646638,2876.410403,645.1686691,1661.54073,2661.107926
s08,ih,g,t,0.0933125,457.4725166,2004.127482,3171.335437,416.5394274,2214.24025,3097.536763,451.3643401,2013.79996,3118.523002
s14,iy,k,p,0.062875,321.2325496,2477.864058,3323.688323,,,,,,
s08,ih,k,z,0.0368125,384.2054824,1817.188828,2897.245132,,,,,,
s14,ay,b,#,0.18,780.0959927,1398.996628,2474.484091,766.5079116,1262.741327,2511.658875,718.2279885,1610.850409,2546.333627
s03,aw,hh,#,0.14,600.4560667,893.1878193,2206.86517,654.581677,1143.587477,2224.240227,462.7165085,745.9574194,2575.694441
s15,ae,hh,v,0.07,747.6664453,1555.342598,2314.190006,,,,,,
s14,uw,hh,#,0.0384375,330.7218649,1015.759068,2432.57616,,,,,,
s08,iy,hh,#,0.06,400.718821,2264.958037,2576.427043,,,,,,
s04,ah,k,z,0.076,625.3390654,1827.51076,3036.432512,,,,,,
s14,ih,t,t,0.063875,473.8567395,2192.147949,2949.483279,,,,,,
s03,ah,k,z,0.056,470.4843606,1437.651446,2366.291467,,,,,,
s08,ow,s,#,0.288625,713.2887849,1483.865499,2703.351706,689.0304067,1581.813887,2773.301737,674.2605504,1327.785908,2655.563657
s01,ah,f,f,0.03,484.3065115,1238.855124,3223.43063,,,,,,
s04,uh,d,#,0.0680625,504.0720937,1871.559292,2970.999797,,,,,,
s06,iy,hh,#,0.0694375,311.3500552,2257.029064,2985.184974,,,,,,
s08,aa,hh,#,0.08,941.44253,1788.302417,2470.211716,948.7244219,1305.990766,1760.489435,888.5403335,1815.170503,2851.316989
s15,ih,s,s,0.0451875,416.3722204,1874.663292,2840.047587,,,,,,
s03,ae,hh,v,0.09,492.2023391,1516.128593,2569.740242,466.3477694,1523.053993,2557.146325,509.1225811,1482.252675,2573.218436
s15,ih,k,z,0.033,495.5423893,1721.645298,2413.875084,,,,,,
s06,iy,sh,#,0.029375,303.6283422,1741.979556,2384.168922,,,,,,
s14,uw,hh,#,0.0904375,337.3048637,1512.676645,2528.191472,341.1126222,1534.325558,2524.358455,331.298982,1413.959918,2548.407541
s03,ey,z,#,0.103,481.1649552,1604.240162,2481.599746,474.1633984,1490.331696,2647.858776,460.7614179,1714.650708,2364.070946
s03,aw,th,z,0.29,790.2682954,1279.798642,2339.9453,843.0710876,1451.505752,2371.735037,684.9727141,907.834186,2635.239866
s15,ih,b,g,0.153875,423.7295089,2045.906185,2551.717822,393.1539421,2050.825204,2565.900767,443.2088173,2076.269904,2591.129663
s04,ih,hh,z,0.03625,326.6938207,1857.732407,3060.944154,,,,,,
s03,er,th,#,0.146,411.5152914,1400.041552,1754.866677,425.4184803,1369.647075,2052.259364,376.1928095,1416.022971,1546.485512
s14,ih,s,t,0.043875,440.9267571,1914.262519,2666.375595,,,,,,
s01,ih,k,d,0.08,598.6986385,2298.926806,3299.552266,582.1016966,2329.626438,3293.233434,599.087155,2252.980418,3275.499532
s08,ow,s,#,0.0858125,638.6941251,1520.142779,3129.433418,657.5191147,1631.92439,3187.652633,571.3890965,1085.845467,3138.173491
s08,ih,ch,s,0.0626875,506.5168814,2003.091925,3237.598851,,,,,,
s04,ow,g,#,0.103,547.9034769,1594.604948,2928.131595,535.9544564,1757.404399,2875.646372,539.9649451,1580.429249,2915.057339
s14,ih,s,t,0.0568125,435.8526143,1907.056047,2774.438234,,,,,,
s14,ey,s,#,0.138375,440.6998975,2197.211153,2583.489346,500.9983512,2027.684818,2845.37164,435.8297194,1879.077246,2394.232884
s14,ih,s,s,0.0658125,544.7487918,1924.534695,3059.628484,,,,,,
s15,ih,z,z,0.0495,407.5623075,1539.54992,2561.635912,,,,,,
s04,iy,b,#,0.11,369.0854138,2496.079293,2944.014287,369.5894291,2472.737496,2884.747784,377.4554745,2474.192066,2903.975822
s04,ae,hh,v,0.067,855.9892473,1694.834183,2761.366809,,,,,,
s15,ah,v,v,0.0309375,479.6423099,1221.019735,1827.448454,,,,,,
s08,ih,s,#,0.037375,470.709149,1636.076951,3017.052584,,,,,,
s03,er,s,f,0.1474375,618.577516,1509.310851,3053.7298,687.4138823,1837.446056,3175.549073,1034.864276,2249.876917,3276.393279
s08,uh,g,d,0.2790625,703.6314172,1737.84762,3009.40584,685.9714215,1664.81144,3012.40158,661.6930413,1980.883072,3187.065728
s04,iy,sh,#,0.141,384.0271344,2511.726698,2848.432385,391.160294,2422.893759,3096.866735,381.5037,2567.602629,2964.367214
s14,iy,hh,z,0.0906875,343.0382995,2365.927557,3016.779167,339.4991376,2474.036482,2789.246288,289.2077408,2138.908458,2798.953926
s01,ae,b,k,0.251375,1031.025749,1916.148163,2941.02801,977.8294252,2013.287075,3089.299017,1014.64365,1920.204118,2968.200995
s04,ah,k,z,0.028125,75.6169499,1554.44115,2949.877023,,,,,,
s14,ah,v,v,0.172125,494.1268135,1340.671372,2607.554805,592.1418541,1535.226355,2477.478659,357.5570238,1292.392465,2571.01009
s06,ih,k,s,0.1051875,317.1210306,1757.053446,2752.459324,333.0000555,1790.283537,2749.294666,305.1172583,1749.214468,2761.99292
s04,eh,s,t,0.1514375,642.7640877,1807.097119,2917.481282,564.9928228,1776.69547,2904.803855,660.6112463,1875.549935,3010.211397
s01,ow,g,#,0.05225,541.6797351,2135.479758,3122.820721,,,,,,
s14,iy,z,z,0.0760625,395.6809803,2414.778095,2849.25493,,,,,,
s03,eh,z,z,0.105,466.8045179,1595.712676,2566.214882,438.1428647,1610.075689,2520.9343,444.6918348,1621.564747,2597.139374
s08,ih,v,v,0.0261875,520.3823029,1438.27228,1807.865643,,,,,,
s14,ow,hh,p,0.0755625,500.5518306,955.6117876,2806.482133,,,,,,
s14,ao,t,k,0.130875,742.9403322,1210.291272,2476.620038,750.998132,1193.928953,2498.586941,698.5009659,1248.598832,2532.934069
s03,ah,s,d,0.068,429.5253798,1451.445527,2637.219954,,,,,,
s14,ae,hh,d,0.0334375,807.207255,1725.535649,2823.963098,,,,,,
s03,eh,z,z,0.098,467.7970695,1348.928605,2892.751527,491.11873,1353.542206,2686.101067,408.5534028,1373.153311,3499.19022
s08,ah,b,d,0.071375,542.7871393,1851.323563,2949.654016,566.6848646,1716.196501,2756.444502,488.1878871,1874.370525,2965.089754
s03,ae,hh,#,0.122375,591.4682917,1812.975222,2378.918903,583.0732845,1873.130082,2980.001431,573.66738,1690.926839,2205.558241
s01,ae,hh,v,0.0758125,1001.57423,1817.460417,2973.08798,,,,,,
s01,ow,g,#,0.103125,529.9694303,1088.628309,2929.141426,587.7302901,1299.229031,2963.309081,480.7477493,1005.726667,3019.747778
s03,ih,s,t,0.0961875,410.8037911,1810.027218,2922.544857,374.8459414,1924.17846,2799.213967,448.1098425,1697.380164,2980.211739
s14,ey,s,#,0.1659375,550.7768858,2160.334518,2957.297074,559.9999269,1961.764032,2920.148491,488.3232971,2282.595515,2958.459544
s15,ah,s,#,0.0700625,562.2397106,1533.127146,2532.979236,486.624736,1543.617802,2624.817319,609.197542,1457.007205,2333.056684
s04,iy,s,#,0.118,392.5199627,2458.309863,2918.140757,389.7372671,2342.806611,2893.372558,406.9804983,2448.503981,2968.73964
s03,ae,v,v,0.224,594.9945561,1870.789423,2596.842608,587.7091764,1948.962915,3090.579586,635.957768,1727.285113,2741.886587
s15,ey,t,k,0.0643125,544.4143006,1789.214851,2687.4972,,,,,,
s14,ao,t,t,0.0865625,728.3091147,1170.920186,2525.440437,722.2074588,1126.79447,2504.099369,712.5896477,1241.631016,2653.896112
s14,ay,v,v,0.3501875,692.1514545,1169.411147,1975.634031,839.6464838,1211.614934,2946.665708,582.4321604,1787.600575,2878.635348
s14,aa,t,#,0.0586875,689.5849297,1584.771783,2427.764588,,,,,,
s01,ih,s,s,0.0468125,517.0259849,1937.53078,3079.775919,,,,,,
s03,ae,b,k,0.1099375,638.9995244,1598.031414,2221.672659,602.2774014,1418.410595,2180.541284,599.6651035,1646.396549,2251.474504
s01,uw,ch,#,0.0581875,470.9680625,1411.819968,2262.24057,,,,,,
s08,aw,t,t,0.1309375,841.1164522,1628.179159,2791.9049,829.7010682,1660.941622,2716.607907,821.9827389,1588.586966,2794.606066
s04,uh,d,d,0.093,511.1890327,1465.752143,3002.679427,520.125651,1480.405585,2727.86853,505.9355162,1632.379067,3099.465348
s03,ih,f,f,0.112,469.0997966,1897.246629,2587.614679,454.7928749,1879.81747,2564.51379,489.0002405,1757.907234,2420.097736
s06,ae,b,k,0.1403125,523.4254008,1649.233035,2894.394887,536.6235895,1537.540392,2649.44543,486.4220321,1631.53265,2452.207824
s08,iy,s,#,0.0885625,277.1561546,2254.807872,2681.49106,294.1468461,2330.504138,2691.838151,277.8157332,2300.292715,2529.891535
s08,ih,d,d,0.052125,451.4858435,1952.161366,2817.628516,,,,,,
s06,ih,f,f,0.181375,379.1740816,1769.558664,2851.649123,306.7128004,2098.404544,2557.386493,267.9074184,1730.797663,3036.95492
s01,iy,hh,#,0.0773125,627.983578,3170.851743,3469.31479,,,,,,
s06,ih,s,#,0.0311875,372.3936239,1908.488324,2763.382718,,,,,,
s01,eh,b,d,0.1201875,814.4872382,2065.94763,3201.564456,807.6910367,2088.632494,3233.224335,760.3421537,2043.862678,3255.989511
s15,er,b,th,0.2070625,578.003583,1160.497499,1312.707521,421.6270345,817.7474865,1198.440404,547.7390016,1337.766803,1360.244753
s04,iy,sh,#,0.04,405.5386156,2249.674692,3026.891216,,,,,,
s08,ay,s,d,0.19,803.5334234,1865.987956,3046.843885,874.2074902,1717.118432,2873.13225,639.4143036,1917.863588,2930.540991
s14,uw,hh,#,0.0595,317.8075457,1294.146843,2544.309897,,,,,,
s15,eh,z,z,0.100625,556.4461872,1669.610606,2388.67968,553.6279707,1677.176313,2395.394294,518.1242807,1635.959348,2342.405373
s15,ey,f,th,0.174125,520.2110209,1882.321825,2329.361757,548.450604,1794.04572,2257.442109,498.4286874,1918.809726,2307.621237
s15,uw,z,z,0.04225,385.1841301,1655.039979,2413.613709,,,,,,
s04,er,hh,#,0.2785625,516.7747236,1202.370122,1587.555282,512.3277996,1138.31071,1594.660308,496.8709086,1132.36789,1543.681484
s08,er,sh,#,0.12725,394.1446387,1810.013551,2098.665312,541.365507,1847.592463,2598.9618,236.1472154,1778.681593,2000.581939
s04,aw,hh,s,0.122,773.771989,1293.634903,2802.56047,819.5994504,1351.326536,2718.28179,715.9434749,1292.031595,2856.344059
s14,ah,z,z,0.0525625,480.2825742,1432.493313,2725.430052,,,,,,
s06,ae,k,s,0.1145,441.0189096,1554.924189,2689.694948,461.0976606,1545.434288,2644.155217,405.5134986,1505.938273,2742.511427
s06,ah,b,t,0.050875,462.1186267,1479.940008,2577.408344,,,,,,
s03,ih,z,z,0.1005,388.2568339,1688.309783,2902.550736,404.2241054,1666.81761,2806.756468,404.4297435,1690.707453,2785.902728
s04,uw,t,#,0.234,604.2925309,1679.157294,2938.903623,566.6175145,1804.058515,2910.08666,314.7758941,1491.59102,2963.066703
s01,aa,t,k,0.0855,900.4880791,1548.263113,2796.928716,888.3776191,1536.547993,3157.941746,897.3257722,1566.275848,2713.706053
s15,ah,v,v,0.0391875,488.3843491,1360.789535,2120.398197,,,,,,
s04,er,k,#,0.126,492.7199093,1317.571591,1632.950388,456.7586537,1102.414163,1559.738886,493.7892129,1150.514371,1704.534499
s01,uh,f,#,0.0406875,467.166846,1530.290971,2312.04862,,,,,,
s14,ih,z,z,0.046875,404.6901151,1688.438656,2811.903477,,,,,,
s08,eh,s,d,0.0595,665.3892116,2021.520646,2907.942125,,,,,,
s03,iy,s,s,0.168875,320.9743331,1878.603003,2669.452728,343.1316778,1806.012535,2706.610757,309.4460794,1956.59953,2799.733706
s03,ih,g,b,0.0503125,349.377955,1911.692774,2444.28258,,,,,,
s08,ae,b,k,0.3048125,983.5488096,1765.243752,3194.789514,963.1509618,1789.883626,3121.397904,1029.182506,1774.157667,3111.328491
s01,eh,s,k,0.0415,705.8340145,1851.38335,2684.924544,,,,,,
s03,ah,d,d,0.0945,489.0574304,1476.671783,2546.924313,496.0651694,1511.094406,2557.418503,473.1239343,1619.626498,2548.412356
s03,iy,sh,#,0.0418125,252.5313402,2066.378441,2837.130825,,,,,,
s04,ow,b,th,0.191,576.0132101,1276.423072,2798.242943,584.7463489,1293.18019,2808.36516,534.9284961,1247.452163,2783.781945
s08,ey,s,k,0.0875625,541.3527959,2062.022587,2942.487676,546.5934143,1943.467303,2962.225081,505.1094235,2195.024163,2853.569243
s08,ae,hh,f,0.073,1020.429646,1685.129268,2914.042982,1034.097282,1676.703824,2907.987161,977.7504613,1653.186146,2857.777139
s08,ow,s,#,0.1483125,716.3997274,1492.548027,2837.526081,717.8680809,1677.759166,3244.122689,577.8387066,1175.427048,2831.239415
s15,ah,hh,#,0.0319375,289.8185762,1716.390907,2564.139743,,,,,,
s08,ah,b,d,0.0420625,599.323081,1445.190263,2916.678657,,,,,,
s04,er,f,s,0.1,569.8874886,1288.639091,1799.596563,560.0711028,1164.283395,1800.770158,540.2449791,1314.615727,1785.374465
s15,ah,p,p,0.0281875,582.3334022,1420.438447,2406.983316,,,,,,
s14,iy,b,t,0.12,318.9288839,2500.063477,2860.906606,318.6166545,2385.502164,2843.198778,291.1517781,2545.54847,2671.631357
s14,ih,v,v,0.033625,459.1256173,1881.994499,2565.334152,,,,,,
s08,ay,v,v,0.0668125,718.1705094,1929.695661,2897.450974,,,,,,
s15,uw,d,#,0.0895,408.689574,1574.584679,2522.284527,375.8372549,1630.653055,2527.972497,418.1554802,1498.041646,2393.321071
s04,ao,f,f,0.119,717.4094542,1170.703869,2808.422198,672.0395528,1130.960794,2960.257716,682.3541747,1146.642304,2691.70574
s15,ah,g,#,0.068375,622.3526566,1524.7203,2262.935308,,,,,,
s14,ah,s,#,0.037125,472.8362658,1422.696514,2770.458517,,,,,,
s14,iy,ch,f,0.174125,352.3426215,2559.337593,3203.88657,367.2874855,2507.934554,3103.63207,346.5903467,2655.634264,3328.284659
s14,ey,d,z,0.1843125,489.25984,2087.825075,2799.459689,528.96027,2001.711,2818.340715,443.0561273,2200.346565,2790.831113
s08,ih,b,g,0.05,479.8963697,2114.620909,2678.24816,,,,,,
s08,ih,d,f,0.0821875,486.373336,1786.078381,2941.543023,468.5585113,1855.662007,2995.947908,484.7466384,1739.178079,2946.538876
s15,ah,th,th,0.0364375,416.6367167,1433.96918,2306.700825,,,,,,
s14,ih,k,z,0.03,309.4565379,1851.672195,3208.116291,,,,,,
s03,ah,v,v,0.069,400.3530259,1164.061376,2024.493859,,,,,,
s14,ih,hh,z,0.0913125,396.8091448,1992.366878,2899.881791,421.3737546,2075.913384,2911.129425,371.7555294,1881.936883,2884.775918
s14,ih,z,z,0.088,358.57121,1940.920487,2916.450528,363.1739806,1995.169284,2938.477237,355.7458218,1911.520768,2914.190893
s06,iy,b,#,0.0570625,332.1054617,2016.001864,2833.414518,,,,,,
s15,ey,t,#,0.0593125,516.3398934,1907.176919,2485.425714,,,,,,
s04,ah,v,v,0.086,873.1060171,1612.405219,2780.343185,860.0714082,1730.345081,2965.867496,827.3841292,1509.701328,2531.970321
s15,ah,s,t,0.1855,1494.586969,2240.872748,4050.185054,1479.910752,2231.345726,3759.845398,512.8659411,1672.056196,2391.705693
s04,uw,d,#,0.29,570.3836462,1747.115833,2862.6232,505.1314862,1931.410852,2982.170814,564.3550877,1480.40551,2824.93186
s08,ey,f,s,0.129,527.4695098,2435.527415,2756.884613,591.0362146,2161.817915,2849.752492,453.3884909,2503.866513,2935.265615
s03,iy,b,#,0.093375,352.5687389,2030.675724,2907.897644,350.8617926,1998.950852,2796.06933,366.9683279,1973.068216,2787.912681
s08,iy,b,#,0.07,350.8868369,2284.286727,2737.277687,,,,,,
s04,ih,p,k,0.072,502.2431384,2298.116299,2806.989333,450.3242459,2076.524304,2736.567784,495.8057561,2174.972923,2562.039801
s08,aw,t,t,0.3206875,1001.124659,1576.683822,3113.87062,969.9833969,1890.166679,3005.427226,1004.583426,1111.697954,2001.749117
s14,ih,z,z,0.0385625,363.7191452,1908.718645,2787.370646,,,,,,
s04,aa,g,#,0.062625,737.3374995,1814.6197,2751.99182,,,,,,
s03,ih,s,s,0.0910625,421.4167322,1910.212699,2694.554286,428.1591152,2128.529294,2712.4511,405.1907114,1789.309476,2674.407392
s03,iy,b,#,0.111375,266.7442608,2057.086858,3048.716115,274.3196492,2025.818526,3044.480341,264.5425915,2047.796234,2956.964719
s08,eh,t,t,0.073,568.0133036,2168.95915,2958.76484,585.3841979,2178.791386,2889.371254,555.6747859,1582.410487,2177.502832
